animal,latin_name,common_name,order,Sex,VolumeUVS,VolumeVS,LociUVS,LociVS,MidpointLat,Temp,Precip,NPP,SolarRad,UVB,BodyMass,Dichro,ForestDep,FruitNect,Migratory,GroundNest,Territorial,CoexistSpp,MatingSys,Mating_System,X,logit_survival,survival,se,winter_temp,season_temp,annual_precip,mass,clutch,migration,sitename,country,lat,long,hemisphere
Acrocephalus_arundinaceus,Acrocephalus_arundinaceus,Great_Reed-Warbler,Passeriformes,F,0.000353642,0.000300581,61.75204471,54.40572316,52.26433473,68.25769137,595.9270689,4262.520199,159635.6214,2212.711858,2518.821444,0,0,0,1,0,1,75.06838535,0,3,121,0.080042708,0.52,0.01,0.2,12.7,586,30,4.2,migrant,United Kingdom,United Kingdom,53,-0.5,northern
Acrocephalus_arundinaceus,Acrocephalus_arundinaceus,Great_Reed-Warbler,Passeriformes,M,0.000373439,0.000309683,52.35068686,40.63163994,52.26433473,68.25769137,595.9270689,4262.520199,159635.6214,2212.711858,2518.821444,0,0,0,1,0,1,75.06838535,0,3,121,0.080042708,0.52,0.01,0.2,12.7,586,30,4.2,migrant,United Kingdom,United Kingdom,53,-0.5,northern
Acrocephalus_palustris,Acrocephalus_palustris,Marsh_Warbler,Passeriformes,M,0.00027204,0.000248866,57.66473239,48.52547639,56.77230218,68.88102742,618.0760668,4999.375192,135848.8601,1819.335447,276.915353,0,1,0,1,0,1,79.72582322,0,3,839,-0.895384047,0.29,0.07,-16.1,26.3,569,11.5,3.9,migrant,Russky Sever National Park,Russia,59.6,38.4,northern
Acrocephalus_palustris,Acrocephalus_palustris,Marsh_Warbler,Passeriformes,M,0.00027204,0.000248866,57.66473239,48.52547639,56.77230218,68.88102742,618.0760668,4999.375192,135848.8601,1819.335447,276.915353,0,1,0,1,0,1,79.72582322,0,3,70,0.241162057,0.56,0.07,-0.8,18.8,782,11.5,3.9,migrant,Carmagnola,Italy,44.9,7.7,northern
Acrocephalus_palustris,Acrocephalus_palustris,Marsh_Warbler,Passeriformes,F,0.000600069,0.00035136,61.9618218,48.82933827,56.77230218,68.88102742,618.0760668,4999.375192,135848.8601,1819.335447,276.915353,0,1,0,1,0,1,79.72582322,0,3,70,0.241162057,0.56,0.07,-0.8,18.8,782,11.5,3.9,migrant,Carmagnola,Italy,44.9,7.7,northern
Acrocephalus_palustris,Acrocephalus_palustris,Marsh_Warbler,Passeriformes,F,0.000600069,0.00035136,61.9618218,48.82933827,56.77230218,68.88102742,618.0760668,4999.375192,135848.8601,1819.335447,276.915353,0,1,0,1,0,1,79.72582322,0,3,839,-0.895384047,0.29,0.07,-16.1,26.3,569,11.5,3.9,migrant,Russky Sever National Park,Russia,59.6,38.4,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,F,0.000534747,0.000419665,72.32262625,63.24370208,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,449,-0.663294217,0.34,0.05,-1.3,14.4,779,11.83,5.5,migrant,France,France,46.2,2.6,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,F,0.000534747,0.000419665,72.32262625,63.24370208,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,470,-0.84729786,0.3,0.02,0,11.6,1269,11.83,5.5,migrant,Northern United Kingdom,United Kingdom,53.9,-2.3,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,F,0.000534747,0.000419665,72.32262625,63.24370208,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,462,-0.8001193,0.31,0.03,-0.6,13.4,783,11.83,5.5,migrant,Netherlands,Netherlands,52.7,5.6,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,F,0.000534747,0.000419665,72.32262625,63.24370208,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,478,-0.944461609,0.28,0.01,0,11.6,1269,11.83,5.5,migrant,UK South,United Kingdom,53.9,-2.3,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,M,0.000649547,0.000499295,74.25937711,62.52348984,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,125,-0.663294217,0.34,0.01,0,11.6,1269,11.83,5.5,migrant,United Kingdom,United Kingdom,53.9,-2.3,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,M,0.000649547,0.000499295,74.25937711,62.52348984,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,449,-0.663294217,0.34,0.05,-1.3,14.4,779,11.83,5.5,migrant,France,France,46.2,2.6,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,M,0.000649547,0.000499295,74.25937711,62.52348984,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,462,-0.8001193,0.31,0.03,-0.6,13.4,783,11.83,5.5,migrant,Netherlands,Netherlands,52.7,5.6,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,F,0.000534747,0.000419665,72.32262625,63.24370208,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,125,-0.663294217,0.34,0.01,0,11.6,1269,11.83,5.5,migrant,United Kingdom,United Kingdom,53.9,-2.3,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,M,0.000649547,0.000499295,74.25937711,62.52348984,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,470,-0.84729786,0.3,0.02,0,11.6,1269,11.83,5.5,migrant,Northern United Kingdom,United Kingdom,53.9,-2.3,northern
Acrocephalus_schoenobaenus,Acrocephalus_schoenobaenus,Sedge_Warbler,Passeriformes,M,0.000649547,0.000499295,74.25937711,62.52348984,59.08828646,41.06329431,556.4130917,4160.252112,131928.598,1657.143098,295.5552499,0,0,0,1,0,1,69.98269597,0,2,478,-0.944461609,0.28,0.01,0,11.6,1269,11.83,5.5,migrant,UK South,United Kingdom,53.9,-2.3,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,467,-0.200670695,0.45,0.02,-0.3,12.7,637,12.3,3.9,migrant,Northern United Kingdom,United Kingdom,52.4,-0.8,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,451,-0.281851152,0.43,0.05,-1.3,14.4,779,12.3,3.9,migrant,France,France,46.2,2.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,475,-0.120144312,0.47,0.01,-0.3,12.7,637,12.3,3.9,migrant,UK South,United Kingdom,52.4,-0.8,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,563,-0.168396817,0.458,0.031,5.9,13.6,298,12.3,3.9,migrant,El Parque Natural El Hondo,Spain,38.2,-0.7,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,456,-0.84729786,0.3,0.05,1.5,14.4,726,12.3,3.9,migrant,Catalonia,Spain,41.8,1.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,936,0.306374205,0.576,0.082,0,12.3,539,12.3,3.9,migrant,Gosforth Park,England,52.3,0.3,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,475,-0.120144312,0.47,0.01,-0.3,12.7,637,12.3,3.9,migrant,UK South,United Kingdom,52.4,-0.8,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,937,-0.302280872,0.425,0.192,0.2,10.7,654,12.3,3.9,migrant,Wicken Fen,England,55,-1.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,451,-0.281851152,0.43,0.05,-1.3,14.4,779,12.3,3.9,migrant,France,France,46.2,2.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,937,-0.302280872,0.425,0.192,0.2,10.7,654,12.3,3.9,migrant,Wicken Fen,England,55,-1.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,456,-0.84729786,0.3,0.05,1.5,14.4,726,12.3,3.9,migrant,Catalonia,Spain,41.8,1.6,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,459,-0.200670695,0.45,0.02,-0.6,13.4,786,12.3,3.9,migrant,Netherlands,Netherlands,52.3,5.5,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,563,-0.168396817,0.458,0.031,5.9,13.6,298,12.3,3.9,migrant,El Parque Natural El Hondo,Spain,38.2,-0.7,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,459,-0.200670695,0.45,0.02,-0.6,13.4,786,12.3,3.9,migrant,Netherlands,Netherlands,52.3,5.5,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,F,0.000293403,0.000287729,63.24936857,52.31855732,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,467,-0.200670695,0.45,0.02,-0.3,12.7,637,12.3,3.9,migrant,Northern United Kingdom,United Kingdom,52.4,-0.8,northern
Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Eurasian_Reed-Warbler,Passeriformes,M,0.000582716,0.000396351,59.18908978,49.26937577,51.82831528,96.26631558,526.5807043,4277.907087,163001.6052,2429.343312,323.295204,0,0,0,1,0,1,73.20840232,1,4,936,0.306374205,0.576,0.082,0,12.3,539,12.3,3.9,migrant,Gosforth Park,England,52.3,0.3,northern
Agelaius_phoeniceus,Agelaius_phoeniceus,Red-winged_Blackbird,Passeriformes,F,0.000339556,0.000288947,48.65057536,38.44581121,48.42047593,82.18275362,781.5350246,4763.827646,171062.9562,2642.353469,8462.575883,1.2,0,0,1,0,1,73.52473327,1,4,309,0.744595742,0.678,0.029,-13.8,28.4,754,50.78,3,migrant,MAPS,United States,42.3,-95.7,northern
Agelaius_phoeniceus,Agelaius_phoeniceus,Red-winged_Blackbird,Passeriformes,M,0.000962726,0.000620141,53.72840308,45.79492834,48.42047593,82.18275362,781.5350246,4763.827646,171062.9562,2642.353469,8462.575883,1.2,0,0,1,0,1,73.52473327,1,4,309,0.744595742,0.678,0.029,-13.8,28.4,754,50.78,3,migrant,MAPS,United States,42.3,-95.7,northern
Aimophila_ruficeps,Aimophila_ruficeps,Rufous-crowned_Sparrow,Passeriformes,M,0.000475682,0.000446676,63.81481298,56.08320963,35.97363922,163.4257581,628.9489644,4252.615352,216271.2894,4159.190019,847.2052161,0,1,0,0,1,1,84.06460296,0,2,312,0.152293669,0.538,0.057,-2,17.6,295,18.69,4,resident,MAPS,United States,30.3,-105.1,northern
Aimophila_ruficeps,Aimophila_ruficeps,Rufous-crowned_Sparrow,Passeriformes,F,0.000600006,0.000465201,66.61410301,55.24474947,35.97363922,163.4257581,628.9489644,4252.615352,216271.2894,4159.190019,847.2052161,0,1,0,0,1,1,84.06460296,0,2,312,0.152293669,0.538,0.057,-2,17.6,295,18.69,4,resident,MAPS,United States,30.3,-105.1,northern
Ammodramus_savannarum,Ammodramus_savannarum,Grasshopper_Sparrow,Passeriformes,F,0.001972564,0.001137389,83,73,45.51564605,112.9842729,863.4855225,5075.543648,178421.9991,2823.368822,738.6979997,0,0,0,1,0,1,73.95035743,0,2,254,-0.493794877,0.379,0.05,-12.7,26.8,685,17.61,4.5,resident,MAPS,United States,41.5,-97.8,northern
Ammodramus_savannarum,Ammodramus_savannarum,Grasshopper_Sparrow,Passeriformes,M,0.001086371,0.000768401,86,69,45.51564605,112.9842729,863.4855225,5075.543648,178421.9991,2823.368822,738.6979997,0,0,0,1,0,1,73.95035743,0,2,254,-0.493794877,0.379,0.05,-12.7,26.8,685,17.61,4.5,resident,MAPS,United States,41.5,-97.8,northern
Atlapetes_pileatus,Atlapetes_pileatus,Rufous-capped_Brush-Finch,Passeriformes,F,0.002029885,0.001562423,145.1456958,110.6656606,26.27217025,192.610466,1003.539394,7531.437555,214698.5824,5113.042429,1506.793819,0,1,0,0,0,1,116.0225225,0,2,772,1.045968555,0.74,0.08,11.2,3.9,1281,24,2,resident,Manantl�n Biosphere Reserve,Mexico,19.5,-104.2,northern
Atlapetes_pileatus,Atlapetes_pileatus,Rufous-capped_Brush-Finch,Passeriformes,M,0.001936948,0.001263707,148.8921039,114.4985348,26.27217025,192.610466,1003.539394,7531.437555,214698.5824,5113.042429,1506.793819,0,1,0,0,0,1,116.0225225,0,2,772,1.045968555,0.74,0.08,11.2,3.9,1281,24,2,resident,Manantl�n Biosphere Reserve,Mexico,19.5,-104.2,northern
Bombycilla_cedrorum,Bombycilla_cedrorum,Cedar_Waxwing,Passeriformes,M,0.001666855,0.001145079,98.01971004,73.66048509,53.57887662,43.79421947,770.9563489,4880.77198,155134.9443,2061.569184,2834.810345,0,1,1,1,0,0,75.62068966,0,2,234,-0.144249609,0.464,0.079,-19.4,28.9,754,31.58,3.9,migrant,MAPS,United States,46.6,-92.4,northern
Bombycilla_cedrorum,Bombycilla_cedrorum,Cedar_Waxwing,Passeriformes,F,0.001031114,0.000612749,83.91753055,66.25976597,53.57887662,43.79421947,770.9563489,4880.77198,155134.9443,2061.569184,2834.810345,0,1,1,1,0,0,75.62068966,0,2,234,-0.144249609,0.464,0.079,-19.4,28.9,754,31.58,3.9,migrant,MAPS,United States,46.6,-92.4,northern
Calcarius_pictus,Calcarius_pictus,Smith's_Longspur,Passeriformes,M,0.000488589,0.000395528,84,69,65.82520299,-90.59157802,348.1116377,1726.818362,109673.6845,1254.640221,1919.394805,1,0,0,1,1,1,29.32475248,0,2,188,0.265549544,0.566,0.014,-36.9,35,243,26.66,4,migrant,Brook's Range,United States,68.3,-149.2,northern
Calcarius_pictus,Calcarius_pictus,Smith's_Longspur,Passeriformes,F,0.000828834,0.00066877,78.07925322,60.2787034,65.82520299,-90.59157802,348.1116377,1726.818362,109673.6845,1254.640221,1919.394805,1,0,0,1,1,1,29.32475248,0,2,188,0.265549544,0.566,0.014,-36.9,35,243,26.66,4,migrant,Brook's Range,United States,68.3,-149.2,northern
Cardinalis_cardinalis,Cardinalis_cardinalis,Northern_Cardinal,Passeriformes,M,0.002593959,0.002255968,169.1687215,134.8085077,40.48773567,151.407278,903.3777286,5301.575991,190778.1003,3381.420115,5659.691771,2,1,0,0,0,1,70.68215069,0,2,284,0.290015796,0.572,0.008,-3.7,21.9,1327,42.64,3.5,resident,MAPS,United States,36.1,-89.1,northern
Cardinalis_cardinalis,Cardinalis_cardinalis,Northern_Cardinal,Passeriformes,F,0.000980336,0.00081692,121.9639775,92.68549095,40.48773567,151.407278,903.3777286,5301.575991,190778.1003,3381.420115,5659.691771,2,1,0,0,0,1,70.68215069,0,2,515,0.405465108,0.6,0.06,-4.7,22.1,1083,42.64,3.5,resident,Patuxent Wildlife Research Center,United States,39.1,-76.8,northern
Cardinalis_cardinalis,Cardinalis_cardinalis,Northern_Cardinal,Passeriformes,M,0.002593959,0.002255968,169.1687215,134.8085077,40.48773567,151.407278,903.3777286,5301.575991,190778.1003,3381.420115,5659.691771,2,1,0,0,0,1,70.68215069,0,2,515,0.405465108,0.6,0.06,-4.7,22.1,1083,42.64,3.5,resident,Patuxent Wildlife Research Center,United States,39.1,-76.8,northern
Cardinalis_cardinalis,Cardinalis_cardinalis,Northern_Cardinal,Passeriformes,F,0.000980336,0.00081692,121.9639775,92.68549095,40.48773567,151.407278,903.3777286,5301.575991,190778.1003,3381.420115,5659.691771,2,1,0,0,0,1,70.68215069,0,2,284,0.290015796,0.572,0.008,-3.7,21.9,1327,42.64,3.5,resident,MAPS,United States,36.1,-89.1,northern
Carduelis_cannabina,Carduelis_cannabina,Eurasian_Linnet,Passeriformes,M,0.00075611,0.000663469,88.60567032,73.30466281,53.50745852,80.85673667,606.1742246,4981.97863,154556.872,2219.366755,937.457839,1,0,0,0,0,1,78.7469495,0,2,851,-0.571026496,0.361,0.037,0.2,11.2,857,19.53,4.9,migrant,United Kingdom,United Kingdom,53.2,-2.7,northern
Carduelis_cannabina,Carduelis_cannabina,Eurasian_Linnet,Passeriformes,F,0.00045664,0.000290428,60.94611384,49.54004853,53.50745852,80.85673667,606.1742246,4981.97863,154556.872,2219.366755,937.457839,1,0,0,0,0,1,78.7469495,0,2,851,-0.571026496,0.361,0.037,0.2,11.2,857,19.53,4.9,migrant,United Kingdom,United Kingdom,53.2,-2.7,northern
Carduelis_carduelis,Carduelis_carduelis,European_Goldfinch,Passeriformes,M,0.002660466,0.002037663,140.3365712,118.3183018,52.68027786,73.89660103,536.6584812,4271.660126,159739.4115,2397.413255,592.3640885,0,1,0,0,0,1,77.71485888,0,2,852,-0.558044696,0.364,0.043,0.2,11.2,857,16,4.9,migrant,United Kingdom,United Kingdom,53.2,-2.7,northern
Carduelis_carduelis,Carduelis_carduelis,European_Goldfinch,Passeriformes,F,0.003228799,0.002062388,152.0619698,121.4103953,52.68027786,73.89660103,536.6584812,4271.660126,159739.4115,2397.413255,592.3640885,0,1,0,0,0,1,77.71485888,0,2,852,-0.558044696,0.364,0.043,0.2,11.2,857,16,4.9,migrant,United Kingdom,United Kingdom,53.2,-2.7,northern
Carduelis_chloris,Carduelis_chloris,European_Greenfinch,Passeriformes,F,0.000885641,0.000642122,81.54577328,62.65962398,54.16511516,86.2062283,640.5974913,5137.113489,150283.0374,2125.605938,1811.742775,1,1,0,0,0,1,75.17192773,0,2,853,-0.23304908,0.442,0.015,1.1,11.7,901,26,4.9,migrant,United Kingdom,United Kingdom,53.3,-2.2,northern
Carduelis_chloris,Carduelis_chloris,European_Greenfinch,Passeriformes,M,0.001288587,0.000866214,109.0608756,76.62555031,54.16511516,86.2062283,640.5974913,5137.113489,150283.0374,2125.605938,1811.742775,1,1,0,0,0,1,75.17192773,0,2,853,-0.23304908,0.442,0.015,1.1,11.7,901,26,4.9,migrant,United Kingdom,United Kingdom,53.3,-2.2,northern
Carduelis_flammea,Carduelis_flammea,Common_Redpoll,Passeriformes,M,0.001203812,0.000948944,85.52979366,68.58803748,64.94972884,-64.43703806,486.5345714,2694.168829,112988.7593,1261.66273,367.2394743,0.6,1,0,1,0,1,44.0335707,0,2,847,-0.545108574,0.367,0.045,0.4,11,659,13,4.9,migrant,United Kingdom,United Kingdom,58.4,-2.6,northern
Carduelis_flammea,Carduelis_flammea,Common_Redpoll,Passeriformes,F,0.000558395,0.000464158,62.83808257,49.91478819,64.94972884,-64.43703806,486.5345714,2694.168829,112988.7593,1261.66273,367.2394743,0.6,1,0,1,0,1,44.0335707,0,2,847,-0.545108574,0.367,0.045,0.4,11,659,13,4.9,migrant,United Kingdom,United Kingdom,58.4,-2.6,northern
Carduelis_pinus,Carduelis_pinus,Pine_Siskin,Passeriformes,M,0.00065367,0.000539348,61.5559673,46.39111998,53.65610593,35.81492226,720.4063663,4236.999501,155544.0292,2174.539541,348.0182293,0,1,0,0,0,1,74.60216188,0,2,298,-0.443110708,0.391,0.076,-19.3,29.1,314,12.7,3.5,migrant,MAPS,United States,49.1,-106.5,northern
Carduelis_pinus,Carduelis_pinus,Pine_Siskin,Passeriformes,F,0.000768623,0.000560446,76.49651827,57.53069565,53.65610593,35.81492226,720.4063663,4236.999501,155544.0292,2174.539541,348.0182293,0,1,0,0,0,1,74.60216188,0,2,298,-0.443110708,0.391,0.076,-19.3,29.1,314,12.7,3.5,migrant,MAPS,United States,49.1,-106.5,northern
Carduelis_psaltria,Carduelis_psaltria,Lesser_Goldfinch,Passeriformes,F,0.001535103,0.00115381,109.269289,85.46426467,33.25344927,161.9264475,722.7769386,4477.757676,212905.2867,4258.203679,148.366826,1.4,0,0,0,0,1,100.1570842,0,2,274,-0.401300171,0.401,0.06,-1.4,18.7,237,8.77,3.5,migrant,MAPS,United States,31.2,-107.4,northern
Carduelis_psaltria,Carduelis_psaltria,Lesser_Goldfinch,Passeriformes,M,0.001941125,0.001380222,146.8459676,114.2349724,33.25344927,161.9264475,722.7769386,4477.757676,212905.2867,4258.203679,148.366826,1.4,0,0,0,0,1,100.1570842,0,2,274,-0.401300171,0.401,0.06,-1.4,18.7,237,8.77,3.5,migrant,MAPS,United States,31.2,-107.4,northern
Carduelis_tristis,Carduelis_tristis,American_Goldfinch,Passeriformes,F,0.000982079,0.000603162,116,83,50.55464503,71.63642404,797.0022725,4962.241507,165767.3032,2358.244379,353.7232576,1.6,1,0,0,0,1,75.9957265,0,2,516,-0.241162057,0.44,0.04,-4.7,22.1,1083,12.79,4.9,migrant,Patuxent Wildlife Research Center,United States,39.1,-76.8,northern
Carduelis_tristis,Carduelis_tristis,American_Goldfinch,Passeriformes,F,0.000982079,0.000603162,116,83,50.55464503,71.63642404,797.0022725,4962.241507,165767.3032,2358.244379,353.7232576,1.6,1,0,0,0,1,75.9957265,0,2,195,-0.212799407,0.447,0.014,-16.1,28.3,817,12.79,4.9,migrant,MAPS,United States,44,-90.1,northern
Carduelis_tristis,Carduelis_tristis,American_Goldfinch,Passeriformes,M,0.001464227,0.00094694,138.7042346,104.2153759,50.55464503,71.63642404,797.0022725,4962.241507,165767.3032,2358.244379,353.7232576,1.6,1,0,0,0,1,75.9957265,0,2,516,-0.241162057,0.44,0.04,-4.7,22.1,1083,12.79,4.9,migrant,Patuxent Wildlife Research Center,United States,39.1,-76.8,northern
Carduelis_tristis,Carduelis_tristis,American_Goldfinch,Passeriformes,M,0.001464227,0.00094694,138.7042346,104.2153759,50.55464503,71.63642404,797.0022725,4962.241507,165767.3032,2358.244379,353.7232576,1.6,1,0,0,0,1,75.9957265,0,2,195,-0.212799407,0.447,0.014,-16.1,28.3,817,12.79,4.9,migrant,MAPS,United States,44,-90.1,northern
Carpodacus_cassinii,Carpodacus_cassinii,Cassin's_Finch,Passeriformes,F,0.000570103,0.000388418,60.63691869,43.53029994,49.58384731,61.06380231,474.870977,3008.028675,186604.1474,2818.85847,1892.974366,1.2,1,0,0,0,1,87.30503979,0,2,232,0.253346433,0.563,0.097,-6.9,21.7,233,26.5,4.5,migrant,MAPS,United States,42.7,-114.9,northern
Carpodacus_cassinii,Carpodacus_cassinii,Cassin's_Finch,Passeriformes,M,0.000979128,0.000728802,91.81322378,72.90523765,49.58384731,61.06380231,474.870977,3008.028675,186604.1474,2818.85847,1892.974366,1.2,1,0,0,0,1,87.30503979,0,2,232,0.253346433,0.563,0.097,-6.9,21.7,233,26.5,4.5,migrant,MAPS,United States,42.7,-114.9,northern
Carpodacus_erythrinus,Carpodacus_erythrinus,Common_Rosefinch,Passeriformes,F,0.000454485,0.00044521,65.21240182,48.61082814,56.24489854,-4.480145197,497.1620827,3330.069546,143235.3158,2182.393854,1502.460448,1.6,1,0,1,0,1,79.04808061,0,3,835,0.447312218,0.61,0.06,-16.1,26.3,569,23.97,4.9,migrant,Russky Sever National Park,Russia,59.6,38.4,northern
Carpodacus_erythrinus,Carpodacus_erythrinus,Common_Rosefinch,Passeriformes,M,0.000977234,0.000921035,110.8661645,89.2694774,56.24489854,-4.480145197,497.1620827,3330.069546,143235.3158,2182.393854,1502.460448,1.6,1,0,1,0,1,79.04808061,0,3,835,0.447312218,0.61,0.06,-16.1,26.3,569,23.97,4.9,migrant,Russky Sever National Park,Russia,59.6,38.4,northern
Carpodacus_mexicanus,Carpodacus_mexicanus,House_Finch,Passeriformes,F,0.000219532,0.000172016,46.56702094,35.80969537,44.69523758,114.7992973,734.9497191,4558.67257,185843.7224,3066.479353,1157.153363,0.8,0,0,1,0,1,74.659876,0,3,730,0.040005335,0.51,0.06,3,14.6,429,21.4,4.5,migrant,Stone Lake National Wildlife Refuge,United States,38.4,-121.5,northern
Carpodacus_mexicanus,Carpodacus_mexicanus,House_Finch,Passeriformes,M,0.001288592,0.001578013,105.0133316,92.03936564,44.69523758,114.7992973,734.9497191,4558.67257,185843.7224,3066.479353,1157.153363,0.8,0,0,1,0,1,74.659876,0,3,730,0.040005335,0.51,0.06,3,14.6,429,21.4,4.5,migrant,Stone Lake National Wildlife Refuge,United States,38.4,-121.5,northern
